tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,genres,production_companies
243743,Absturz in die Todeszone,2001-12-27,0,0,0,"['Jürgen Lehmann', 'Isabella Parkinson', 'André Hennicke', 'Hans Peter Korff', 'Natascha Bonnermann']","['Hansjörg Thurn', 'Uwe Frießner']",['DE'],[],"['Pro7', 'Two Oceans Production']"
45303,Running Out of Time 2,2001-12-27,95,0,756370,"['Sean Lau Ching-wan', 'Ekin Cheng Yee-Kin', 'Kelly Lin Hsi-Lei', 'Benz Hui Siu-Hung', 'Lam Suet', 'Ruby Wong Cheuk-Ling', 'Ding Yuin-Shan', 'Gary Mak Wing-Lun', 'Chiu Chi-Shing', 'Law Wing-Cheong']","['Law Wing-Cheong', 'Yau Chi-Wai', 'Johnnie To', 'Choo Sung-Pong', 'Raymond Wong Ying-Wah', 'Lowell Lo Koon-Ting', 'Law Wing-Cheong', 'Johnnie To', 'Yau Nai-Hoi', 'Au Kin-Yee']",['HK'],"['Action', 'Crime', 'Thriller']","['One Hundred Years of Film Company', 'China Star Entertainment', 'Milkyway Image']"
1494828,35-year-old's Ryokan-Madam,2001-12-28,59,0,0,"['Yuki Nishina', 'Yumika Hayashi', 'Moe Sakura', 'Seiji Nakamitsu', 'Eiichi Mizushima', 'Kôji Irie', 'Teruo Oka', 'Sakae Nitta', 'Tetsuya Takehora']","['Sakae Nitta', 'Teruo Oka', 'Yukio Chiba', 'Hiroyuki Watanoha', 'Shōji Sakai', 'Reinbō Saundo', 'Tetsuya Takehora', 'Kitamura Takashi', 'Naohiro Ikemiya', 'Kazuhiro Kawana']",['JP'],[],"['Sakae Kikaku', 'Xces Film']"
1189001,To trøtte typers julekalender,2001-12-28,15,0,0,"['Anders T. Andersen', 'Egil Birkeland', 'Terje Rangnes']","['Ole Christoffer Haga', 'Christopher Nielsen']",['NO'],['Animation'],[]
871206,Missing Presumed Wiped,2001-12-28,30,0,0,"['Terry Wogan', 'David Croft', 'Ian Lavender', 'Clive Dunn', 'Greg Dyke', 'Dick Fiddy', 'Sue Malden', 'Jimmy Perry', 'Tony Benn', 'Paul Fox']","['Kathryn Ross', 'Noel Nelis', 'Tim Niel', 'May Miller', 'Kathryn Ross', 'Rudi Thackray', 'Alastair McCormick', 'David Kempner', 'Andy Jackson', 'Fiona Dugan']",['GB'],['Documentary'],['BBC']
857424,Basketball Triangle,2001-12-28,60,0,0,"['Taku Nakamura', 'Taishi Takemoto', 'Tomomaru Murai', 'Daisuke Fukuda', 'Mirai Hyodo', 'Shuichi Nozawa', 'Atsuki Shimonagi', 'Yumika Hayashi']","['Kazuyoshi Sekine', 'Kazuyoshi Sekine', 'Ryo Terajima', 'Mayumi Hayashi', 'Motohiro Noguchi', 'Katsuji Oyamada', 'Hatsutarô Satô', 'Toshiki Akaike', 'Takuya Hasegawa', 'Matsushima Hideyuki']",['JP'],['Romance'],"['Sekine Production', 'Okura Pictures']"
788052,Factory Mask,2001-12-28,1,0,0,[],"['David Lynch', 'David Lynch', 'David Lynch', 'David Lynch']",['US'],['Animation'],[]
362190,Silence of the Sushi Rolls,2001-12-28,62,0,0,"['Terumi Minami', 'Kyôko Kazama', 'Syuetsu Tookaichi', 'Motoshi Imano', 'Yukijiro Hotaru', 'Yumika Hayashi', ""Ken'ichi Tajima""]","['Mototsugu Watanabe', 'Haruka Namiji', 'Masahide Iioka', 'Shōji Sakai', 'Osamu Satō']",['JP'],"['Drama', 'Comedy']",['Shintoho Pictures']
166135,Chûshingura 1/47,2001-12-28,160,0,0,"['Takuya Kimura', 'Eri Fukatsu', 'Naoki Sugiura', 'Satomi Kobayashi', 'Takako Matsu', 'Yasuko Matsuyuki', 'Junichi Okada', 'Masahiko Tsugawa', 'Satoshi Tsumabuki', 'Shinichi Tsutsumi']","['Yumiko Inoue', 'Shunsaku Kawake']",['JP'],['Drama'],['Fuji Television Network']
109048,Transistor Love Story,2001-12-28,115,0,0,"['Suppakorn Kitsuwan', 'Siriyakorn Pukkavesh', 'Black Phomtong', 'Somlek Sakdikul', 'Porntip Papanai', 'Ampon Rattanawong', 'Prasit Wongrakthai', 'Chartchai Hamnuansak', 'Ackarat Nitipol', 'Sawang Rodnuch']","['Pen-Ek Ratanaruang', 'Chankit Chamnivikaipong', 'Saksiri Chantarangsri', 'Sombatsara Teerasaroch', 'Sukumapon Suthisrisinlpa', 'Amornbhong Methakunavudh', 'Chatchai Pongprapaphan', 'Niwat Sumneangsanor', 'Wat Wanlayangkoon', 'Pen-Ek Ratanaruang']",['TH'],"['Comedy', 'Music', 'Drama', 'Romance']","['Cinemasia', 'Five Star Production']"
53503,Me and Morrison,2001-12-28,91,0,0,"['Irina Björklund', 'Samuli Edelmann', 'Roope Karisto', 'Eva Röse', 'Titta Jokinen', 'Yorick van Wageningen', 'Baltasar Kormákur', 'Irina Pulkka', 'Maija-Liisa Márton', 'Kirsti Kuosmanen']","['Lenka Hellstedt', 'Markus Selin', 'Marko Leino', 'Katariina Souri', 'Tuomas Kantelinen', 'Mark Stubbs', 'Kimmo Taavila', 'Pekka Karjalainen', 'Minna Kiviranta', 'Jukka Helle']",['FI'],"['Romance', 'Crime', 'Drama']",['Solar Films']
20916,Style,2001-12-28,159,0,0,"['Sharman Joshi', 'Sahil Khan', 'Riya Sen', 'Shillpi Sharma', 'Rajkumar Kanojia', 'Bobby Darling', 'Shakti Kapoor']","['N. Chandra', 'N. Chandra']",['IN'],"['Comedy', 'Thriller']",['N Chandra Global Infotainment Ltd']
12660,Charlotte Gray,2001-12-28,121,0,741394,"['Cate Blanchett', 'Billy Crudup', 'Michael Gambon', 'Rupert Penry-Jones', 'Anton Lesser', 'James Fleet', 'Abigail Cruttenden', 'Charlotte McDougall', 'Robert Hands', 'Nicholas Farrell']","['Sebastian Faulks', 'Paul Webster', 'Gillian Armstrong', 'Hanno Huth', 'Douglas Rae', 'Dion Beebe', 'Jeremy Brock', 'Nicholas Beauman', 'Stephen Warbeck', 'Sarah Curtis']","['AU', 'DE', 'GB']","['Drama', 'History', 'Romance', 'War']","['Ecosse Films', 'Pod Films', 'Senator Film', 'Film4 Productions', 'Charlotte Gray Productions']"
10950,I Am Sam,2001-12-28,132,22000000,92542418,"['Sean Penn', 'Michelle Pfeiffer', 'Dianne Wiest', 'Dakota Fanning', 'Richard Schiff', 'Loretta Devine', 'Marin Hinkle', 'Laura Dern', 'Brad Silverman', 'Joseph Rosenberg']","['Kristine Johnson', 'Jessie Nelson', 'Jessie Nelson', 'Dennis Gray', 'Sarah Payan', 'Patricia M. Peters', 'Richard Chew', 'Mychael Bates', 'Barbara Cohen', 'Aaron Osborne']",['US'],['Drama'],"['New Line Cinema', 'Bedford Falls Productions', 'Red Fish, Blue Fish Films']"
2104,Requiem,2001-12-28,98,0,307070,"[""Patrick Dell'Isola"", 'Moussa Maaskri', 'Julie-Anne Roth', 'Jo Prestia', 'Marc Chapiteau', 'Jean-Louis Loca', 'Simon Eine', 'Mathieu Busson', 'Jacques Seiler', 'Jacques Norgeville']","['Hervé Renoh', 'Jean de Garrigues', 'Stéphane Gaillard', 'Olivier Delbosc', 'Marc Missonnier', 'Gilles Arnaud', 'Isabelle Deffin', 'Stéphanie Guillon', 'Lucky Nguyen', 'Jérôme Coullet']",['FR'],"['Action', 'Horror', 'Thriller']","['Mars Films', 'Fidélité Productions', 'Canal+', 'Bee Movies', 'Ecriture', 'Film Office', 'A Plus Image 4']"
855,Black Hawk Down,2001-12-28,145,92000000,172989651,"['Josh Hartnett', 'Eric Bana', 'Ewan McGregor', 'Tom Sizemore', 'William Fichtner', 'Sam Shepard', 'Jason Isaacs', 'Ewen Bremner', 'Orlando Bloom', 'Tom Hardy']","['Ridley Scott', 'Mark Bowden', 'Ken Nolan', 'Jerry Bruckheimer', 'Ridley Scott', 'Branko Lustig', 'Chad Oman', 'Mike Stenson', 'Simon West', 'Hans Zimmer']","['GB', 'US']","['Action', 'War', 'History']","['Jerry Bruckheimer Films', 'Revolution Studios', 'Scott Free Productions']"
495440,Burnt Offering: The Cult of The Wicker Man,2001-12-29,50,0,0,"['Mark Kermode', 'Edward Woodward', 'Christopher Lee', 'Britt Ekland', 'Ingrid Pitt', 'Roger Corman', 'Robin Hardy', 'Peter Snell', 'Seamus Flannery', 'Anthony Shaffer']","['Andrew Abbott', 'Mark Kermode', 'Russell Leven']",[],['Documentary'],[]
311695,Die Pferdefrau,2001-12-29,88,0,0,"['Francis Fulton-Smith', 'Eva Herzig', 'Franz Buchrieser', 'Ursula Karusseit', 'Luca Zamperoni', 'Alexander Lutz']",['Gabi Kubach'],"['AT', 'DE']","['TV Movie', 'Drama', 'Romance']",['ARD']
130591,Youp van 't Hek: De Wereld Draait Door,2001-12-29,110,0,0,"[""Youp van 't Hek""]","['Ton Scherpenzeel', 'Joep Krijnen', ""Youp van 't Hek""]",['NL'],['Comedy'],"['VARA', 'Hekwerk Theaterproducties']"
1178040,Ishtam,2001-12-30,150,0,0,"['Charan Dodla', 'Shriya Saran', 'Sarath Babu', 'Poonam Dhillon', 'Srinivasa Reddy', 'Chandramohan']",['Vikram Kumar'],['IN'],"['Drama', 'Romance']",[]
295613,Pokémon Chronicles: The Legend of Thunder!,2001-12-30,69,0,0,"['Kazusa Murai', 'Kenji Nojima', 'Yukiji', 'Ayako Shiraishi', 'Chinami Nishimura', 'Daiki Nakamura', 'Daisuke Sakaguchi', 'Hidetoshi Nakamura', 'Katsuyuki Konishi', 'Kazuhiko Inoue']","['Norihiro Matsubara', 'Norihiro Matsubara', 'Takaya Mizutani', 'Kojin Ochi', 'Hatsuki Tsuji', 'Masamitsu Hidaka', 'Atsuhiro Tomioka', 'Shinji Miyazaki', 'Satoshi Tajiri', 'Norihiro Matsubara']",['JP'],"['Animation', 'Fantasy', 'Adventure', 'TV Movie']","['OLM', 'TV Tokyo', 'Shogakukan Production']"
199637,The Magician,2001-12-30,127,0,0,"['Mahmoud Abdel Aziz', 'Menna Shalabi', 'Salwa Khattab', 'Gamil Ratib', 'Serri Al Najjar', 'Mica', 'Sami Sarhan', 'Mohamed Youssef', 'Mokhles ElBehiry', 'Doaa Hegazy']","['Radwan El Kashef', 'Kamla Abu Zekry', 'Radwan El Kashef', 'Ghattas Katla', 'Rashida Abdel Salam', 'Mohsen Nasr', 'Samy El Siwi', 'Nahed Nasrallah', 'Hesham Nazih']",['EG'],"['Comedy', 'Drama']",[]
83143,Station Jim,2001-12-30,87,0,0,"['Thomas Brodie-Sangster', 'Strapper', 'George Cole', 'Charlie Creed-Miles', 'Martin Savage', 'John Thomson', 'Harry Peacock', 'Laura Fraser', 'Celia Imrie', 'Frank Finlay']","['John Roberts', 'Judith Hunt', 'Gareth Neame', 'Ann Scott', 'David M. Thompson', 'Ilona Sekacz', 'Mark Wallington', 'Joanne Reay', 'Vernon Layton', 'Alex Mackie']",['GB'],"['Drama', 'Romance', 'Family']",['BBC']
1440751,Áramótaskaup 2001,2001-12-31,54,0,0,"['Arndís Hrönn Egilsdóttir', 'Brynhildur Guðjónsdóttir', 'Edda Björg Eyjólfsdóttir', 'Gísli Rúnar Jónsson', 'Halldór Gylfason', 'Hjálmar Hjálmarsson', 'Jóhannes Kristjánsson', 'Karl Ágúst Úlfsson', 'Kjartan Guðjónsson', 'Rósa Guðný Þórsdóttir']","['Óskar Jónasson', 'Björn Helgason', 'Páll Reynisson', 'Einar Sigurðsson', 'Óskar Eyvindur Arason', 'Vilhjálmur Guðjónsson', 'Gunnar Baldursson', 'Stefanía Sigurðardóttir', 'Ingibjörg Jónsdóttir', 'Stella Sigurgeirsdóttir']",['IS'],"['Comedy', 'TV Movie']",[]
1225660,Night on the Cordon,2001-12-31,100,0,0,"['Vasili Lanovoy', 'Eugeny Litvinenko', 'Larisa Luzhina', 'Raisa Ryazanova', 'Igor Kashintsev', 'Vladimir Konkin', 'Gennadi Korolkov', 'Aleksandr Pyatkov', 'Anastasia Korolkova', 'Aleksandr Latushko']","['Eugene Novichikhin', 'Vasiliy Panin', 'Yakov Kravchenko', 'Yury Romanov', 'Mikhail Koroptsov', 'Vasiliy Panin']",['RU'],"['War', 'Drama']","['Donfilm', 'Gorky Film Studios']"
1112535,Ki,2001-12-31,3,0,0,[],['Karl Lemieux'],['CA'],[],[]
1098373,CHMTX-riport,2001-12-31,22,0,0,['Róbert Puzsér'],"['Róbert Puzsér', 'Dinnyés Márton', 'Götz Attila', 'Helvei Tamás', 'Róbert Puzsér', 'Róbert Puzsér']",['HU'],"['Documentary', 'Comedy']",[]
1015823,Emergency Room 24 Hours Special 2002,2001-12-31,0,0,0,"['Yosuke Eguchi', 'Yasuko Matsuyuki', 'Hideaki Ito', 'Risa Sudou', 'Ryunosuke Kamiki', 'Tomoko Tabata', 'Fumiyo Kohinata', 'Hiroyuki Miyasako', 'Shosuke Tanihara', 'Rakuko Tane']",[],['JP'],"['Drama', 'TV Movie']",['Fuji Television Network']
841822,RF Video Presents: Shoot Interview with Eddie Guerrero,2001-12-31,108,0,0,['Eddie Guerrero'],[],['US'],[],['RF Video']
841385,La trocona colorada,2001-12-31,0,0,0,[],[],[],[],[]
841384,Eran 4 de caballo,2001-12-31,0,0,0,[],"['Rubén González', 'Alejandro Chilpa', 'Arturo Martínez hijo']",[],[],[]
841383,Sangre joven,2001-12-31,0,0,0,[],['Rolando Reynoso'],['MX'],[],[]
841382,Mi barrio es Tepito,2001-12-31,0,0,0,[],[],[],[],[]
841381,Yo soy el desconocido,2001-12-31,0,0,0,[],[],[],[],[]
841378,Puños de chicano,2001-12-31,0,0,0,[],[],[],[],[]
841377,Los hijos de los Perez,2001-12-31,0,0,0,[],[],[],[],[]
841376,Pandilleros de la muerte,2001-12-31,0,0,0,[],['José Medina'],['MX'],['Action'],[]
841374,Soy más cabron que mi padre,2001-12-31,0,0,0,[],[],[],[],[]
841373,"Sexo, sudor y risas",2001-12-31,0,0,0,[],['Charly Valentino'],[],[],[]
841371,La sombra del azabache,2001-12-31,0,0,0,[],[],[],[],[]
841359,El último de la Texana X,2001-12-31,0,0,0,[],[],[],[],[]
841358,La tumba del viento,2001-12-31,0,0,0,[],[],[],[],[]
841357,Droga: Maldito veneno,2001-12-31,0,0,0,[],[],['MX'],[],[]
841356,Las ratas de la frontera,2001-12-31,0,0,0,['Mario Almada'],[],['MX'],[],[]
841355,Huracan: apuesta mortal,2001-12-31,0,0,0,"['Eleazar García Jr.', 'Jorge Aldama', 'Roberto Ballesteros', 'Monserrat Pineda', 'Martín Casanova', 'Jessica Leyenda', 'Claudia Bernal', 'Antonio Valdés', 'Gary Rivas', 'Felix Paraiso']","['Miguel Marte', 'Miguel Marte', 'Gus Reyes', 'Patricia I. Fuentes', 'Fernando Bidart', 'Miguel Marte', 'Heber Jiménez']",[],[],[]
841354,Corrido de sup... madre,2001-12-31,0,0,0,[],[],[],[],[]
841353,Dolares sangrientos,2001-12-31,0,0,0,[],[],[],[],[]
841352,La ley del más cabrón,2001-12-31,0,0,0,[],[],[],[],[]
841351,Tambien las mujeres pueden,2001-12-31,0,0,0,[],[],[],[],[]
841350,3 lancheros mas picudos,2001-12-31,0,0,0,[],[],[],[],[]
841349,El zar del contrabando,2001-12-31,0,0,0,[],[],[],[],[]
841348,Panico en la frontera,2001-12-31,0,0,0,"['Eric del Castillo', 'Chayito Valdez']",['Robert DeMelo'],['MX'],[],[]
841291,Yo soy de San Luis Potosí,2001-12-31,0,0,0,[],[],[],[],[]
841287,La formula de Rasputin,2001-12-31,0,0,0,"['Sergio Ramos', 'César Bono', 'Lupita Sandoval', 'Irene Arcila']",['Raúl Ramos Gutiérrez'],['MX'],['Comedy'],['Venus Pictures']
841264,Los tres batos más buscados,2001-12-31,0,0,0,[],[],['MX'],[],[]
841261,El vengador de cabrones,2001-12-31,0,0,0,[],[],[],[],[]
841237,Un perro y un malandrin,2001-12-31,0,0,0,[],[],[],[],[]
841234,Los perrones de la frontera,2001-12-31,0,0,0,[],[],[],[],[]
841232,La clave de la muerte,2001-12-31,0,0,0,[],[],[],[],[]
841231,Comisario ejidal,2001-12-31,0,0,0,[],[],[],[],[]
841179,Gallos y caballos,2001-12-31,0,0,0,[],[],[],[],[]
841095,Traficando con la muerte,2001-12-31,0,0,0,[],[],[],[],[]
841051,Soy un hijo de la madrugada,2001-12-31,0,0,0,[],['Aurora Martínez'],[],[],[]
841050,Mujeres divinas,2001-12-31,0,0,0,"['Sergio Reynoso', 'Guillermo Quintanilla', 'Imperio Vargas']",['Aurora Martínez'],['MX'],['Drama'],[]
841049,"Gringa, gringa el que se apendeja se chinga",2001-12-31,0,0,0,[],['Aurora Martínez'],[],[],[]
841041,Rivales de honor,2001-12-31,0,0,0,[],[],[],[],[]
841040,Los hijos de la china Hilaria,2001-12-31,0,0,0,[],[],[],[],[]
841039,La ley de mi texana,2001-12-31,88,0,0,"['Fidel Abrego', 'Jorge Aldama', 'Marisol Castro', 'Alejandro Galán', 'Eleazar García Jr.', 'Patricia Muñoz', 'Laura Garza']",[],"['MX', 'US']",['Action'],['Cesar Balestra Producciones']
840948,El preso de Zacatecas,2001-12-31,0,0,0,[],[],[],[],[]
840947,Narcos contra sotanas,2001-12-31,0,0,0,[],[],[],[],[]
840940,Corrido del 24 de junio,2001-12-31,0,0,0,[],[],[],[],[]
840934,La banda de los panchitos 2,2001-12-31,0,0,0,[],[],[],[],[]
840932,El tarasco de Michoacán,2001-12-31,0,0,0,[],['Agustín Bernal'],['MX'],['Action'],[]
840918,Los dos perrones de Michoacán,2001-12-31,0,0,0,[],[],[],[],[]
816126,Texana cien X #7,2001-12-31,0,0,0,[],[],[],[],[]
816125,Caminos de Michoacán 2,2001-12-31,0,0,0,[],[],[],[],[]
816124,Perro no come perro,2001-12-31,0,0,0,[],['José Luis Vera'],['MX'],[],[]
816123,La banda del alacrán,2001-12-31,85,0,0,[],['Jorge Gomez'],['MX'],['Action'],[]
816080,El regreso de la lobo del año,2001-12-31,0,0,0,[],[],['MX'],[],[]
816079,Los dos jefes,2001-12-31,0,0,0,"['David Fuentes', 'Emilio Franco', 'Miguel Ángel Rodríguez', 'Salvador Salinas']",[],[],[],[]
816078,Jefe de nadie,2001-12-31,0,0,0,[],[],[],[],[]
816056,El engaño de un texano,2001-12-31,0,0,0,[],[],[],[],[]
816051,El puma de oro,2001-12-31,0,0,0,[],[],[],[],[]
816036,Texana cien X #6,2001-12-31,90,0,0,"['Gerardo Albarrán', 'Flavio Peniche', 'Luis Michel', 'Juan Manuel Azcona', 'Raúl Gaer', 'Jaime Gerner', 'Noel León', 'Luis Medellin', 'Bernabé Melendrez', 'Claudia Pichardo']","['Enrique Murillo', 'Roberto Rodríguez', 'Enrique Murillo']",['MX'],['Action'],[]
815987,Boda fatal,2001-12-31,0,0,0,"['Lina Santos', 'Toño Infante', 'Claudia Pichardo', 'Flavio Peniche', 'Lorena Velázquez', 'Luis Antonio Marros', 'René Leal', 'Antonio Zagaceta', 'Azul', 'Luis Medellin']",['Enrique Murillo'],[],[],[]
815973,El empresario,2001-12-31,0,0,0,[],['Román Hernández'],['MX'],[],[]
815969,El cuerno del diablo,2001-12-31,0,0,0,"['Roberto Ballesteros', 'Luis Michel', 'Sergio Ramos', 'Donato Castañeda']","['Luis Michel', 'Robert Rodriguez']",['US'],"['Action', 'Crime']",['Mexia Films']
815963,Fui más cabrón que mi hermano,2001-12-31,0,0,0,[],[],[],[],[]
815962,Un trancazo de dinero,2001-12-31,0,0,0,[],[],[],[],[]
815961,Ángel de la noche,2001-12-31,0,0,0,[],['Jorge Araujo'],['MX'],[],[]
815939,El corrido del hijo de Simon Blanco,2001-12-31,0,0,0,[],[],[],[],[]
815924,Nunca digas Cuba... jamás,2001-12-31,0,0,0,[],[],[],[],[]
815819,Ambición mortal,2001-12-31,0,0,0,[],[],['MX'],[],[]
815818,Chilango guango,2001-12-31,0,0,0,[],[],[],[],[]
815817,Cholo hasta la muerte,2001-12-31,0,0,0,[],[],['MX'],[],[]
815816,2 pistoleros famosos,2001-12-31,0,0,0,[],[],[],[],[]
815814,El marquiz de Michoacán,2001-12-31,0,0,0,[],[],[],[],[]
815813,La caza del diablo,2001-12-31,0,0,0,"['Alejandra Anaya', 'Mayte Carol', 'Andrés García Jr.', ""Roberto 'El Flaco' Guzmán"", 'Socorro Miranda', 'Natali Velasco']",['Christian González'],['MX'],[],[]
815647,Cumbia cachonda,2001-12-31,0,0,0,[],['Christian González'],[],[],[]
815642,"Ritmo, Traición y Muerte: La Cumbia Asesina 2",2001-12-31,0,0,0,"['Jorge Luke', 'Roberto Sosa', 'Sebastian Ligarde', 'Alexa Castillo', 'Gary Rivas', ""Alfredo Reyes 'El Judas'"", 'Jorge Aldama']","['Christian González', 'Carlos Salazar', 'Alejandro Sánchez', 'Christian González', 'Christian González', 'María Elena Estrada']",['MX'],"['Action', 'Drama']","['Cristal Pictures', 'Nueva Dimensión en Video SA de CV']"
815601,La tragedia del carretonero,2001-12-31,0,0,0,[],[],[],[],[]
815598,Tierra extraña,2001-12-31,0,0,0,"['María Luisa Coronel', 'chuy cuellar', 'Bernabé Melendrez', ""Alfredo Gutiérrez 'El Turco'""]",['Lourdes Álvarez'],['MX'],[],[]
815594,El gato de Guerrero,2001-12-31,0,0,0,[],[],[],[],[]
815587,La muerte de Alfredo Montes,2001-12-31,0,0,0,[],[],[],[],[]
815582,100% potosino,2001-12-31,0,0,0,[],[],[],[],[]
815573,Abuso: Ambición mortal,2001-12-31,0,0,0,[],['Alejandro Todd'],['MX'],[],[]
815492,La licenciada blindada,2001-12-31,0,0,0,[],['Aurora Martínez'],[],[],[]
815386,Cárcel de mujeres,2001-12-31,0,0,0,['Edna Bolkan'],['Aurora Martínez'],['MX'],[],[]
815349,Homies - Sangre en el barrio,2001-12-31,0,0,0,"['Alberto Estrella', 'Diana Herrera']",['Rubén González'],[],[],[]
815348,Gordita la del Barrio,2001-12-31,0,0,0,"['Miguel Ángel Rodríguez', 'Alan Ciangherotti', 'Gibrán González', 'Zdenka Erzberg', 'Alejandro Vega']","['Christian González', 'Christian González']",[],[],[]
815341,Duelo de cabrones,2001-12-31,0,0,0,[],[],[],[],[]
815335,Los narcos de la sierra,2001-12-31,0,0,0,"['Agustín Bernal', 'José Luis Chávez', 'Irene Arcila', 'Edna Bolkan', 'Jorge Ortín']","['Agustín Bernal', 'Agustín Bernal']",['MX'],[],[]
815333,La banda de la chiva,2001-12-31,88,0,0,[],"['Agustín Bernal', 'Agustín Bernal']",['MX'],['Action'],[]
815332,Los cerdos,2001-12-31,0,0,0,[],[],['MX'],[],[]
815328,El cholo y el pachuco,2001-12-31,0,0,0,[],[],[],[],[]
815323,El corrido de Juan Martha,2001-12-31,0,0,0,[],[],[],[],[]
753991,(H) Historias cotidianas,2001-12-31,80,0,0,[],"['Andrés Habegger', 'Andrés Habegger', 'Lucía Puenzo']",['AR'],['Documentary'],[]
724381,Amando de Ossorio: el último templario,2001-12-31,25,0,0,[],['Xosé Zapata'],[],['Documentary'],[]
710175,Nobody's Perfect: The Making of Some Like It Hot,2001-12-31,49,0,0,"['Steve Allen', 'Joe E. Brown', 'Marian Collier', 'Tony Curtis', 'Jack Lemmon', 'Walter Mirisch', 'Neil Pearson', 'Marilyn Monroe', 'Billy Wilder', 'Arthur Miller']","['Paul Kerr', 'Paul Kerr']",['GB'],['Documentary'],['October Films']
654086,@ in the mood for love,2001-12-31,51,0,0,"['Wong Kar-Wai', 'Rebecca Pan', 'Siu Ping-Lam', 'Maggie Cheung', 'Tony Leung Chiu-wai']","['Wong Kar-Wai', 'Wong Kar-Wai', 'Wong Kar-Wai', 'William Chang Suk-Ping', 'Chan Ye-cheng', 'Jacky Pang']",['HK'],['Documentary'],"['Block 2 Pictures', 'Jet Tone Production']"
651394,Girl Orphee,2001-12-31,20,0,0,['Motoko Hattori'],"['Morio Agata', 'Isao Yamada']",['JP'],[],[]
516343,Mahou no Hiroba,2001-12-31,4,0,0,[],['Nobukazu Takemura'],['JP'],"['Animation', 'Music']",[]
482193,Aita,2001-12-31,56,0,0,"['Antti Virmavirta', 'Pirkko Hämäläinen', 'Elena Leeve', 'Janne Reinikainen', 'Tarja-Tuulikki Tarsala', 'Anna Paavilainen', 'Olavi Uusivirta', 'Jonatan Husu', 'Aino Kalliomäki', 'Irma Junnilainen']","['Matti Ijäs', 'Venla Mäkelä', 'Asta Parikka']",['FI'],"['TV Movie', 'Comedy', 'Drama']","['YLE', 'SVT']"
344499,Everyday Something: True Stories from the 21st Century,2001-12-31,14,0,0,"['John Peel', 'Michael Grinter', 'Chris Stanton', 'Andrew Spence', 'Ruth Raymond', 'Louise James', 'Kevin Gower', 'Jean Marlow', 'Thirl Drew', 'Paul Rogan']","['Carol Morley', 'Cairo Cannon', 'Carol Morley']",['GB'],[],['Cannon and Morley Productions']
252459,A Tribute To Burt Bacharach & Hal David,2001-12-31,108,0,0,"['Burt Bacharach', 'Hal David', 'Dionne Warwick', 'Elvis Costello', 'Leo Sayer', 'Brian Kennedy', 'Petula Clark', 'Johnnie Walker']",[],[],['Music'],"['Aviva Entertainment', 'Image Entertainment']"
84063,Haggard: Awaking the Gods: Live in Mexico,2001-12-31,60,0,0,"['Andreas Nad', 'Robert Müller', 'Luz Marsen', 'Andreas Hemberger', 'Florian Barti', 'Hans Wolf', 'Gabi Koss', 'Michael Stapf', 'Kathrin Hertz', 'Asis Nasseri']","['Tim Luna', 'Bogdan Kopec', 'Sergio Julian Lopez']",['MX'],[],[]
82306,Evenings on a Farm Near Dykanka,2001-12-31,91,0,0,"['Oleh Skrypka', 'Ani Lorak', 'Filipp Kirkorov', 'Lolita Milyavskaya', 'Lidiya Fedoseyeva-Shukshina', 'Yurii Mazhuha', 'Nadiia Meikher', 'Oleksandr Ponomarov', 'Viktor Stepanov', 'Anatoliy Dyachenko']","['Semen Horov', 'Vladyslav Riashyn', 'Semen Horov', 'Тарас Гавриляк', 'Ольга Менська', 'Сергій Амелічев', 'Vladyslav Riashyn', 'Олександр Зінченко', 'Nikolai Gogol', 'Anton Fridliand']",['UA'],"['TV Movie', 'Comedy', 'Fantasy']","['Melorama Production', 'Inter', 'Ukrtelefilm']"
73973,The Source,2001-12-31,97,0,0,"['Mathew Scollon', 'Melissa Reneé Martin', 'Edward DeRuiter', 'Alice Frank', 'Johnny Venokur', 'Ronald Rezac', 'Steven Glinn', 'Paul Tavianini', 'Anna de Cardi', 'David Anders']","['David Rimawi', 'David Michael Latt', 'Roger Kristian Jones', 'Michelle Grant', 'Shana Weissman-Mintz', 'William Tabanou', 'Margaret M. Miles', 'Byron Werner', 'Sherri Strain', 'Michael Mosher']",['US'],"['Horror', 'Thriller', 'Science Fiction']","['Screen Media', 'The Asylum']"
72231,Flying Virus,2001-12-31,95,0,0,"['Gabrielle Anwar', 'Rutger Hauer', 'Craig Sheffer', 'Duncan Regehr', 'Jason Brooks', 'David Naughton', 'Mark Adair-Rios', 'Hunter Bodine', 'Lilian Blanc', 'Adam Wylie']","['Jeff Hare', ""Chevonne O'Shaughnessy"", 'Nicole L. Schroud', 'Edward R. Abroms', 'Eric Corley', 'David Kitchens', 'Murray Lipnik', 'Paul G. Volk', 'Zani Leo', 'Alex Wilkinson']",['US'],"['Horror', 'Action', 'Thriller', 'Science Fiction']",['American Cinema International']
